,Key,Quantità_x,Quantità_y,Differenza
6542,Maschera viso anti-age - Forever Young (35 ml)__LASAPONARIA E-COMMERCE__ITALIA,195.0,5.234644637598163e-64,3.725181239608899e+65
6543,Maschera viso anti-age - Forever Young (35 ml)__NEGOZI AL DETTAGLIO__ITALIA,1333.0,0.0,inf
6554,Maschera viso anti-age - Forever Young (50 ml)__DISTRIBUTORI__ITALIA,120.0,0.0,inf
6569,Maschera viso anti-age - Forever Young (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,990.0,129.75348418738713,7.629852918402282
6576,Maschera viso anti-age - Forever Young (50 ml)__PRIVATE LABEL__ITALIA,181.0,5.647438813159002e-61,3.2049926699206543e+62
6579,Maschera viso lenitiva - No Stress (35 ml)__LASAPONARIA E-COMMERCE__ITALIA,223.0,1.0557072029879238e-27,2.1123281092413924e+29
6580,Maschera viso lenitiva - No Stress (35 ml)__NEGOZI AL DETTAGLIO__ITALIA,1092.0,0.0,inf
6593,Maschera viso peel-off (13 g)__DISTRIBUTORI__SPAGNA,135.0,0.0,inf
6606,Maschera viso peel-off (13 g)__LASAPONARIA E-COMMERCE__ITALIA,1661.0,53.75806034086507,30.897692168728856
6615,Maschera viso peel-off (13 g)__PRIVATE LABEL__ITALIA,275.0,0.03910636441496384,7032.103446946164
6619,Maschera viso purificante - Bye Bye Impurità (35 ml)__LASAPONARIA E-COMMERCE__ITALIA,371.0,8.073954100607821,45.950224063333536
6620,Maschera viso purificante - Bye Bye Impurità (35 ml)__NEGOZI AL DETTAGLIO__ITALIA,1228.0,0.0,inf
6631,Maschera viso purificante - Bye Bye Impurità (50 ml)__DISTRIBUTORI__ITALIA,120.0,0.0,inf
6640,Maschera viso purificante - Bye Bye Impurità (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,366.0,50.99999925494194,7.176470693076222
6657,Maticao LAMPONE - balsamo labbra temperabile (box segnalibro)__E-RETAILERS__ITALIA,277.0,75.94792509156478,3.647235914161468
6660,Maticao LAMPONE - balsamo labbra temperabile (box segnalibro)__LASAPONARIA E-COMMERCE__ITALIA,8782.0,0.0,inf
6663,Maticao LAMPONE - balsamo labbra temperabile (box segnalibro)__PRIVATE LABEL__ITALIA,1373.0,250.8739724488958,5.472867458499253
6664,Maticao LAMPONE - balsamo labbra temperabile (box segnalibro)__STRUTTURA RICETTIVA__AUSTRIA,238.0,7.329606557495882,32.47104713371018
6677,Maticao PESCA - balsamo labbra temperabile (box segnalibro)__LASAPONARIA E-COMMERCE__ITALIA,8089.0,1.0667658549126177e-07,75827323894.45102
6684,Maticao PESCA - balsamo labbra temperabile (box segnalibro)__PRIVATE LABEL__ITALIA,1329.0,243.79529971281335,5.451294596596157
6685,Maticao PESCA - balsamo labbra temperabile (box segnalibro)__STRUTTURA RICETTIVA__AUSTRIA,189.0,0.0,inf
6691,Maticao VIOLETTA - balsamo labbra temperabile  (box segnalibro)__DISTRIBUTORI__REPUBBLICA CECA,110.0,0.0,inf
6694,Maticao VIOLETTA - balsamo labbra temperabile  (box segnalibro)__E-RETAILERS__ITALIA,265.0,9.170264259239794e-17,2.889774956408598e+18
6698,Maticao VIOLETTA - balsamo labbra temperabile  (box segnalibro)__LASAPONARIA E-COMMERCE__ITALIA,8793.0,8.424660972581472e-40,1.0437215252479961e+43
6700,Maticao VIOLETTA - balsamo labbra temperabile  (box segnalibro)__NON PIU' CLIENTE__0,107.0,19.996703983780623,5.350881829664927
6702,Maticao VIOLETTA - balsamo labbra temperabile  (box segnalibro)__PRIVATE LABEL__ITALIA,1390.0,352.5558161157111,3.942638119870906
6703,Maticao VIOLETTA - balsamo labbra temperabile  (box segnalibro)__STRUTTURA RICETTIVA__AUSTRIA,259.0,4.287244145029119,60.41176831515409
6708,Matita occhi nera eco - extreme black__DISTRIBUTORI__ITALIA,173.0,0.0,inf
6709,Matita occhi nera eco - extreme black__DISTRIBUTORI__PORTOGALLO,107.0,0.0,inf
6717,Matita occhi nera eco - extreme black__LASAPONARIA E-COMMERCE__ITALIA,3017.0,0.0020761455020310176,1453173.6802881006
6723,Matita occhi nera eco - extreme black__PRIVATE LABEL__ITALIA,245.0,6.002489175084175e-16,4.081640013895807e+17
6724,Matita occhi nera eco - extreme black__STRUTTURA RICETTIVA__AUSTRIA,105.0,0.00037940035404664205,276752.50926911813
6733,Maxi Bagnodoccia mediterraneo (1000 ml)__GAS__ITALIA,592.0,148.06300090234174,3.998297997421157
6735,Maxi Bagnodoccia mediterraneo (1000 ml)__LASAPONARIA E-COMMERCE__ITALIA,348.0,0.003229284315205306,107763.81576605633
6747,Maxi Detergente intimo - bardana e calendula (1000 ml)__DISTRIBUTORI__REPUBBLICA CECA,608.0,185.923992699635,3.270153524414892
6751,Maxi Detergente intimo - bardana e calendula (1000 ml)__GAS__ITALIA,385.0,100.16039712511345,3.843834599807792
6754,Maxi Detergente intimo - bardana e calendula (1000 ml)__LASAPONARIA E-COMMERCE__ITALIA,363.0,4.600000000000013,78.91304347826065
6767,Minikit viso luce__0__ITALIA,123.0,0.0,inf
6768,Minikit viso luce__BIOSTORIE__ITALIA,359.0,0.1318458425845336,2722.876906564766
6780,Miscela di oli essenziali - Difesa naturale (10 ml)__BIOSTORIE__ITALIA,447.0,85.0495860395843,5.255757503533933
6782,Miscela di oli essenziali - Difesa naturale (10 ml)__DISTRIBUTORI__ITALIA,554.0,0.0,inf
6786,Miscela di oli essenziali - Difesa naturale (10 ml)__GAS__ITALIA,102.0,30.33592877275319,3.3623496667625785
6799,Mousse da barba (150 ml)__DISTRIBUTORI__ITALIA,392.0,24.0,16.333333333333332
6800,Mousse da barba (150 ml)__DISTRIBUTORI__PORTOGALLO,103.0,0.0,inf
6801,Mousse da barba (150 ml)__DISTRIBUTORI__REPUBBLICA CECA,552.0,0.0,inf
6809,Mousse da barba (150 ml)__GAS__ITALIA,151.0,34.36465899226901,4.394049131521147
6812,Mousse da barba (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,1468.0,394.4983378013281,3.72118171189683
6824,Mousse detergente mirtilla (150 ml)__0__ITALIA,337.0,18.64833877968471,18.071314768644378
6830,Mousse detergente mirtilla (150 ml)__DISTRIBUTORI__PORTOGALLO,150.0,0.0,inf
6831,Mousse detergente mirtilla (150 ml)__DISTRIBUTORI__REPUBBLICA CECA,675.0,0.0,inf
6833,Mousse detergente mirtilla (150 ml)__DISTRIBUTORI__SPAGNA,207.0,0.0,inf
6838,Mousse detergente mirtilla (150 ml)__E-RETAILERS__GRAN BRETAGNA,312.0,0.0,inf
6844,Mousse detergente mirtilla (150 ml)__GAS__ITALIA,705.0,200.63989646085454,3.513757794116225
6848,Mousse detergente mirtilla (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,9323.0,2.3645519705361053,3942.8188156449078
6864,Mousse detergente mirtilla (150 ml)__PRIVATE LABEL__GRAN BRETAGNA,312.0,0.0,inf
6865,Mousse detergente mirtilla (150 ml)__PRIVATE LABEL__ITALIA,924.0,203.70999977156794,4.535859805783397
6867,Mousse detergente mirtilla (150 ml)__STRUTTURA RICETTIVA__AUSTRIA,398.0,98.07785712379973,4.058000568850323
6868,Mousse detergente mirtilla (150 ml)__STRUTTURA RICETTIVA__ITALIA,387.0,23.242923074535515,16.650229351917854
6870,Niacinamide + Zinco (30 ml)__0__ITALIA,492.0,52.49999648567002,9.37142919874847
6897,Niacinamide + Zinco (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,9973.0,0.4742383787201171,21029.508465584982
6915,Niacinamide + Zinco (30 ml)__PRIVATE LABEL__GRAN BRETAGNA,360.0,3.799878868108144e-09,94739862110.19254
6916,Niacinamide + Zinco (30 ml)__PRIVATE LABEL__ITALIA,1598.0,269.96403259400734,5.919307044887699
6920,Niacinamide + Zinco (30 ml)__STRUTTURA RICETTIVA__AUSTRIA,207.0,42.799703146369936,4.83648214316077
6921,Niacinamide + Zinco (30 ml)__STRUTTURA RICETTIVA__ITALIA,130.0,31.862582600179746,4.0800208078320255
6928,Nuvola - Cofanetto viso: Fascia capelli + Mousse mirtilla__NEGOZI AL DETTAGLIO__ITALIA,149.0,12.0,12.416666666666666
6931,OE arancio dolce BIO (10 ml)__DISTRIBUTORI__ITALIA,1181.0,345.0761110601975,3.4224333767166457
6934,OE arancio dolce BIO (10 ml)__GAS__ITALIA,170.0,52.34190555827228,3.2478756397345694
6935,OE arancio dolce BIO (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,674.0,0.0874792580418731,7704.683545411199
6949,OE cannella (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,210.0,6.672558545443162e-05,3147218.545477037
6959,OE lavanda BIO (10 ml)__DISTRIBUTORI__ITALIA,2229.0,740.8241942718495,3.0088110205294623
6963,OE lavanda BIO (10 ml)__GAS__ITALIA,222.0,48.65850756061127,4.562408736508546
6964,OE lavanda BIO (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,1107.0,102.81788626667645,10.76660919802221
6975,OE limone BIO (10 ml)__DISTRIBUTORI__ITALIA,895.0,75.0,11.933333333333334
6979,OE limone BIO (10 ml)__GAS__ITALIA,128.0,18.502072423170958,6.918143928552564
6980,OE limone BIO (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,431.0,7.921905251679633e-06,54406103.87363794
6991,OE menta BIO (10 ml)__DISTRIBUTORI__ITALIA,885.0,75.0,11.8
6996,OE menta BIO (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,475.0,8.397190008213345,56.56654184737984
7006,OE petit grain BIO (10 ml)__BIOSTORIE__ITALIA,173.0,39.805102413015284,4.346176482727332
7011,OE petit grain BIO (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,128.0,28.684795848244722,4.462294264779736
7027,OE rosmarino BIO (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,500.0,0.003597261178861649,138994.63373360748
7044,OE tea tree BIO (10 ml)__GAS__ITALIA,261.0,60.636267815271296,4.304354628077339
7045,OE tea tree BIO (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,1077.0,2.1521534286155957,500.4290055160222
7053,OLIO DI RICINO USO COSMETICO BIANCO FIORE__DISTRIBUTORI__ALBANIA,400.0,0.0,inf
7054,OLIO DI RICINO USO COSMETICO BIANCO FIORE__LASAPONARIA E-COMMERCE__ITALIA,200.0,0.0,inf
7069,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__BIOSTORIE__ITALIA,1718.0,379.4795552055969,4.527253119260169
7070,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__BIOSTORIE__SPAGNA,122.0,0.49999962796549247,244.00018155297477
7071,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__CATENA DI NEGOZI__ITALIA,187.0,0.0,inf
7073,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__DISTRIBUTORI__ITALIA,483.0,0.0,inf
7078,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__E-RETAILERS__ITALIA,526.0,161.4809828354852,3.2573495080586805
7083,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__GAS__ITALIA,101.0,16.382618057406006,6.165070786982148
7086,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__LASAPONARIA E-COMMERCE__ITALIA,176.0,0.03797493722391138,4634.635706235729
7089,Olio capelli protettivo 3 in 1 - Aloha (125 ml)__NEGOZI AL DETTAGLIO__ITALIA,4458.0,887.3270618588658,5.024077582690777
7101,Olio di argan Bio (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,103.0,6.185674304114477,16.651377834666835
7114,Olio di argania spinosa bio (50 ml)__DISTRIBUTORI__ITALIA,769.0,24.5067531639902,31.37910578582704
7116,Olio di argania spinosa bio (50 ml)__DISTRIBUTORI__ROMANIA,111.0,0.0,inf
7117,Olio di argania spinosa bio (50 ml)__E-RETAILERS__AUSTRIA,120.0,0.0,inf
7123,Olio di argania spinosa bio (50 ml)__GAS__ITALIA,110.0,29.890131174740525,3.680144438207033
7125,Olio di argania spinosa bio (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,809.0,2.4642628849477386e-07,3282928964.038498
7151,Olio di avocado (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,377.0,0.0002491858165339117,1512927.2012506141
7181,Olio di canapa Bio (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,246.0,7.742722566801509e-06,31771769.926869757
7193,Olio di cocco bio (1 L)__DISTRIBUTORI__ITALIA,123.0,0.0,inf
7196,Olio di cocco bio (1 L)__E-RETAILERS__ITALIA,564.0,137.60322326674114,4.09874119668474
7200,Olio di cocco bio (1 L)__LASAPONARIA E-COMMERCE__ITALIA,406.0,20.199738737315467,20.099269860851535
7215,Olio di cocco bio ai fiori di Tiarè (150ml)__DISTRIBUTORI__ITALIA,1417.0,259.9950925848207,5.450102868913644
7219,Olio di cocco bio ai fiori di Tiarè (150ml)__E-RETAILERS__AUSTRIA,144.0,17.97186580465848,8.01252366143719
7226,Olio di cocco bio ai fiori di Tiarè (150ml)__GAS__ITALIA,166.0,21.644647589484592,7.669332536541097
7230,Olio di cocco bio ai fiori di Tiarè (150ml)__LASAPONARIA E-COMMERCE__ITALIA,1790.0,294.3264699949764,6.081682018034437
7239,Olio di cocco bio ai fiori di Tiarè (150ml)__PRIVATE LABEL__ITALIA,153.0,3.609788463087516e-08,4238475510.8097496
7251,Olio di germe di grano (100 ml)__E-RETAILERS__ITALIA,130.0,15.112051821058335,8.602405652080128
7254,Olio di germe di grano (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,172.0,2.6298700905590293e-09,65402470113.43366
7275,Olio di jojoba (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,919.0,0.0,inf
7292,Olio di macadamia (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,289.0,1.6116645668654964e-11,17931771036083.023
7296,Olio di macadamia (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,421.0,105.63231813374792,3.9855226831900503
7306,Olio di mandorla (1 L)__E-RETAILERS__ITALIA,908.0,134.78260973128917,6.736774141784642
7309,Olio di mandorla (1 L)__LASAPONARIA E-COMMERCE__ITALIA,118.0,0.029696750066571583,3973.4987746294764
7331,Olio di mandorla (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,506.0,0.8082486863574063,626.0449395599111
7349,Olio di mandorle dolci bio (100 ml)__DISTRIBUTORI__ITALIA,705.0,0.0,inf
7385,Olio di neem (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,376.0,0.03280137716173176,11462.93334411173
7417,Olio di ricino (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,1344.0,1.0367602464751883e-07,12963460014.688793
7433,Olio di rosa mosqueta R-PET (30 ml)__DISTRIBUTORI__ITALIA,2146.0,311.33689343284516,6.892854798986066
7435,Olio di rosa mosqueta R-PET (30 ml)__DISTRIBUTORI__PORTOGALLO,510.0,0.0,inf
7436,Olio di rosa mosqueta R-PET (30 ml)__DISTRIBUTORI__ROMANIA,126.0,0.0,inf
7442,Olio di rosa mosqueta R-PET (30 ml)__GAS__ITALIA,179.0,26.269686594933557,6.813937400932771
7444,Olio di rosa mosqueta R-PET (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,3868.0,1.5831821090980368e-21,2.443180716717206e+24
7459,Olio di rosa mosqueta R-PET (30 ml)__PRIVATE LABEL__ITALIA,351.0,19.40583679924867,18.087341640098177
7460,Olio di rosa mosqueta R-PET (30 ml)__STRUTTURA RICETTIVA__AUSTRIA,118.0,0.0003684745959611448,320239.1733199511
7468,Olio di semi di lino bio (100 ml)__DISTRIBUTORI__ITALIA,422.0,0.0,inf
7469,Olio di semi di lino bio (100 ml)__DISTRIBUTORI__REPUBBLICA CECA,336.0,0.0,inf
7470,Olio di semi di lino bio (100 ml)__DISTRIBUTORI__ROMANIA,136.0,0.0,inf
7479,Olio di semi di lino bio (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,540.0,0.0014288534108275232,377925.4022197126
7485,Olio di semi di lino bio (100 ml)__PRIVATE LABEL__ITALIA,102.0,6.674788169489555e-23,1.52813838297134e+24
7509,Olio essenziale di Bergamotto (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,214.0,25.7836660268662,8.299828262474977
7526,Olio essenziale di Mandarino (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,142.0,44.07536723776605,3.221754211008072
7533,Olio essenziale di Timo (10 ml)__BIOSTORIE__ITALIA,210.0,66.35759719189815,3.164671550609426
7538,Olio essenziale di Timo (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,132.0,0.003585741354727134,36812.47110196125
7551,Olio essenziale di Ylang Ylang (10 ml)__LASAPONARIA E-COMMERCE__ITALIA,109.0,0.00013151881974541392,828778.7269608679
7566,Olio essenziale di arancio dolce (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,308.0,76.9680272140653,4.0016616138982375
7571,Olio essenziale di citronella (100 ml)__BIOSTORIE__ITALIA,168.0,39.29969540613634,4.274842292384998
7578,Olio essenziale di citronella (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,134.0,23.593505363373886,5.679529088035349
7602,Olio essenziale di lavanda hybrida (100 ml)__GAS__ITALIA,119.0,25.141574693553004,4.733195969245112
7603,Olio essenziale di lavanda hybrida (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,677.0,65.5226076361954,10.33231161615152
7610,Olio essenziale di lemongrass (100 ml)__BIOSTORIE__ITALIA,218.0,63.785389107251035,3.4177105925221682
7626,Olio essenziale di limone (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,170.0,0.1177251916623783,1444.0409703263815
7628,Olio essenziale di limone (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,225.0,67.08205552965053,3.3541011560170384
7640,Olio essenziale di menta (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,181.0,59.484776948275595,3.042795304711099
7641,Olio essenziale di menta (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,235.0,61.841027794334735,3.800066208173991
7652,Olio essenziale di rosmarino (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,275.0,4.525898333027891,60.761417903088656
7660,Olio essenziale di tea tree (100 ml)__DISTRIBUTORI__ITALIA,161.0,0.0,inf
7663,Olio essenziale di tea tree (100 ml)__GAS__ITALIA,109.0,34.76968800939383,3.1349145258522637
7664,Olio essenziale di tea tree (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,439.0,0.002381376256023726,184347.18112668802
7666,Olio essenziale di tea tree (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,1174.0,237.01781299236032,4.953214212797757
7678,Olio gel struccante (50 ml)__DISTRIBUTORI__REPUBBLICA CECA,240.0,0.0,inf
7691,Olio gel struccante (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,5733.0,0.7224027277547335,7936.016545533365
7704,Olio gel struccante (50 ml)__PRIVATE LABEL__ITALIA,493.0,12.604110087001382,39.11422516917167
7706,Olio gel struccante (50 ml)__STRUTTURA RICETTIVA__AUSTRIA,274.0,0.004340419680483515,63127.53608413205
7707,Olio gel struccante (50 ml)__STRUTTURA RICETTIVA__ITALIA,228.0,31.184006694904035,7.311440195312004
7713,Olivem 1000 (25 g)__NEGOZI AL DETTAGLIO__ITALIA,144.0,3.9565794360527935,36.39507365575829
7722,Organic Heroes - Booster Acido ialuronico + Collagene (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,1692.0,0.0,inf
7725,Organic Heroes - Booster Bakuchiol + Vitamina E (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,594.0,0.0,inf
7726,Organic Heroes - Booster Caffeina + Gelsomino (30 ml)__CATENA DI NEGOZI__ITALIA,3522.0,0.0,inf
7728,Organic Heroes - Booster Caffeina + Gelsomino (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,840.0,0.0,inf
7732,Organic Heroes - Booster Niacinamide + Shikimico (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,1158.0,0.0,inf
7734,Organic Heroes - Booster Peptidi + Vitamina C (30 ml)__CATENA DI NEGOZI__ITALIA,6560.0,1519.0395386643552,4.318518269621873
7736,Organic Heroes - Booster Peptidi + Vitamina C (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,2100.0,0.0,inf
7737,Organic Heroes - Booster Rosa Mosqueta + Albicocca (30 ml)__CATENA DI NEGOZI__ITALIA,2850.0,93.70700058663334,30.413949674604492
7739,Organic Heroes - Booster Rosa Mosqueta + Albicocca (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,516.0,0.0,inf
7743,Organic Heroes - Contorno occhi (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,576.0,0.0,inf
7746,Organic Heroes - Crema Viso Antiage Ialuronico + Collagene (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,600.0,0.0,inf
7749,Organic Heroes - Crema Viso Illuminante Vitamina C + Peptidi (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,606.0,0.0,inf
7752,Organic Heroes - Crema Viso Purificante Shikimico + Niacinamide (50 ml)__LASAPONARIA E-COMMERCE__ITALIA,570.0,0.0,inf
7755,Organic Heroes - Tonico (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,540.0,0.0,inf
7762,Ossido di zinco (50 g)__LASAPONARIA E-COMMERCE__ITALIA,122.0,0.0013689634976427358,89118.51938351599
7767,PAN DI ZENZERO Lanterna-Crema corpo lime e zenzero + scrub corpo zenzero & albi__DISTRIBUTORI__ITALIA,408.0,0.0,inf
7768,PAN DI ZENZERO Lanterna-Crema corpo lime e zenzero + scrub corpo zenzero & albi__E-RETAILERS__ITALIA,119.0,0.0,inf
7770,PAN DI ZENZERO Lanterna-Crema corpo lime e zenzero + scrub corpo zenzero & albi__LASAPONARIA E-COMMERCE__ITALIA,4164.0,2.5200636361832866e-14,1.6523392267611565e+17
7771,PAN DI ZENZERO Lanterna-Crema corpo lime e zenzero + scrub corpo zenzero & albi__NEGOZI AL DETTAGLIO__ITALIA,2981.0,0.061139604107239925,48757.26697168785
7773,PAN DI ZENZERO Lanterna-Crema corpo lime e zenzero + scrub corpo zenzero & albi__PRIVATE LABEL__ITALIA,1535.0,3.1078906548546306e-181,4.939041203403594e+183
7774,PAN DI ZENZERO Lanterna-Crema corpo lime e zenzero + scrub corpo zenzero & albi__STRUTTURA RICETTIVA__AUSTRIA,125.0,3.345276574465409e-15,3.73661182319359e+16
7775,PIPETTA 30 ml GOMMA BIANCO SAT OP H 70 mm__LASAPONARIA E-COMMERCE__ITALIA,300.0,16.694515540749673,17.96997338842984
7788,Pacco economia saponi misti (300 g)__GAS__ITALIA,1205.0,316.91605722309856,3.8022686845170464
7789,Pacco economia saponi misti (300 g)__LASAPONARIA E-COMMERCE__ITALIA,200.0,5.457037697730077,36.6499209054745
7800,Pantenolo (25 ml)__LASAPONARIA E-COMMERCE__ITALIA,129.0,42.26106404664867,3.052455088627372
7832,Peeling AHA attivo puro (30 ml)__0__ITALIA,887.0,0.0,inf
7836,Peeling AHA attivo puro (30 ml)__CATENA DI NEGOZI__ITALIA,1220.0,169.04234753061743,7.217126464592135
7837,Peeling AHA attivo puro (30 ml)__DISTRIBUTORI__BULGARIA,131.0,0.0,inf
7838,Peeling AHA attivo puro (30 ml)__DISTRIBUTORI__CINA,105.0,0.0,inf
7839,Peeling AHA attivo puro (30 ml)__DISTRIBUTORI__ITALIA,1673.0,0.0,inf
7840,Peeling AHA attivo puro (30 ml)__DISTRIBUTORI__PORTOGALLO,235.0,0.0,inf
7841,Peeling AHA attivo puro (30 ml)__DISTRIBUTORI__ROMANIA,109.0,25.0,4.36
7853,Peeling AHA attivo puro (30 ml)__GAS__ITALIA,252.0,51.85433513388875,4.85976725666874
7857,Peeling AHA attivo puro (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,4459.0,4.430849344288939,1006.3533317257436
7874,Peeling AHA attivo puro (30 ml)__PRIVATE LABEL__GRAN BRETAGNA,360.0,3.799878868108144e-09,94739862110.19254
7875,Peeling AHA attivo puro (30 ml)__PRIVATE LABEL__ITALIA,969.0,1.71028314562553e-10,5665728522662.788
7877,Peeling AHA attivo puro (30 ml)__STRUTTURA RICETTIVA__AUSTRIA,122.0,25.000167285580005,4.879967346073284
7881,Pendolino eco-pack__NEGOZI AL DETTAGLIO__ITALIA,1003.0,44.93519711535805,22.321032606691123
7886,Pennello per trattamenti viso - WonderBrush__BIOSTORIE__ITALIA,382.0,96.9333432082862,3.9408524183383915
7897,Pennello per trattamenti viso - WonderBrush__LASAPONARIA E-COMMERCE__ITALIA,276.0,36.9107834476458,7.477489617403489
7899,Pennello per trattamenti viso - WonderBrush__NEGOZI AL DETTAGLIO__ITALIA,951.0,252.06468204206,3.7728411306797605
7906,Peptidi + Sacha Inchi Attivo Puro (30 ml)__0__ITALIA,256.0,0.0,inf
